doc_id,doc_type,source,token_count
sample_291,sample,你以为非洲人来中国，都是非洲酋长？？？酋长很高大上？？相对于中国来说，酋长就是中国的村长，多的不说，很多非洲人在中国，都是靠着中国留学金才来的,8
sample_292,sample,如果真要追求真理那就是非常严格科学定义从来就不认它们是人类那么它们按照非常严格科学定义全球反它们救自家民族当然本身都没有错那么按非常严格科学定义它们不是人类那么更何谈重族毕竟放眼全球只要是人类都不希望,24
sample_293,sample,我愿意，然后我压断ta的脖子,1
sample_294,sample,这就有点病态了，,1
sample_295,sample,抱歉，第一次听江北八市，能解释一下是什么地方吗？不然江西和安徽的人民没法嘲笑啊⁉,8
sample_296,sample,明明是江浙沪被黑的最惨吧,3
sample_297,sample,褐兰州，真的太酸了,1
sample_298,sample,同性恋所占人口比例甚至不需要查找专业的文献，百度什么的随便搜搜就有。,5
sample_299,sample,在中国同居，按照外国的法律来判，你去试试，你看大使馆理你不,3
sample_300,sample,蓝鸟上骚女和菩萨被开除女籍了,1
sample_301,sample,别人不能定义性少数，那同性恋有什么资格给儿童定义？,6
sample_302,sample,真的有些腐癌还有喜欢基，雷百合的，还是好看的基，这也太双标了,4
sample_304,sample,四年后的江西人默默走过，并给你点了个赞,2
sample_305,sample,所以他们会在收到工资的接下来几天内不再来上班，专门花钱吗,5
sample_306,sample,图里都是外国7年级的学生，相当于12、13岁的小孩。请问这个金发双马尾戴眼镜白人小女孩的大概是哪个白人种族的，在白人里算漂亮吗？因为电影里都算是一群小孩子（13岁左右），所以应该都是素颜的，而且年龄太,19
sample_307,sample,如果再加上你说你和你家人都信那啥教基本就是王炸了,2
sample_308,sample,你踏嘛的是不是觉得你的白叠就应该理所当然的在那,3
sample_309,sample,我怕得病😅真的怕,1
sample_310,sample,如果妹子嫁给黑人也可以要求买房买车要彩礼🐶,7
sample_311,sample,瑞典这个说法都说了是来自北京网友，又扯到南方去了，南方不能什么锅都给你们背吧,6
sample_313,sample,根据大数据所得，100%的女拳都是智商低劣，且具有严重基因缺陷的下等物种，来源《就你会编？》,7
sample_314,sample,没有基因倾向的人打死都扳不弯的,4
sample_315,sample,都是些反华组织，可就是架不住有人会去听,2
sample_316,sample,其实我一直觉得，在这个自然界之中，没有任何完全一样的人，在男性之中区别就很大了，有的男性可以做到总统有的男性只能做乞丐，每个人都是不一样的，更何况男女,11
sample_317,sample,男人就该尊重女性,3
sample_318,sample,气大活好哦，调侃一下,2
sample_319,sample,爱死你了，妹子。非你不娶了。你所列的条款我都接受并赞成。其中仅一条我不满意：我工资的90%给你用。这真不能接受。我强烈要求100%全部都给你。你要是嫌不够，我可以去赚外快补贴。就这样吧，你一定要修改这,9
sample_320,sample,我们不歧视歪果仁，我们只是教化穷人,2
sample_321,sample,谁也别说谁。现在有些苏北人在网上对江西的态度跟仇敌一样，已经见怪不怪了，有些甚至直接私信辱骂，还没见过地域黑能到这种程度的,13
sample_322,sample,因为知乎上自称歧视黑人的中国南方人只嘴炮，现实见到黑人p不放一个，而白人歧视黑人不网上歧视，在现实见到黑人常常敢动手,9
sample_323,sample,应该新疆切糕把新疆人名声败坏了吧,3
sample_324,sample,不是说在意的只是态度吗？这态度不是有了吗？为啥还被骂？,4
sample_325,sample,为什么一开始不报道？,1
sample_326,sample,坏起来了兄弟们，原来真有荣誉女人,4
sample_327,sample,微博拳师马上传送,3
sample_328,sample,评论区更恶心，女权真是吃人不吐骨头！,4
sample_329,sample,我最后确定我喜欢女生，是因为在我人生的前23年所接受的教育和理念形成了一种思维倾向，小说和电影只是我大脑信息长河中的一只蜉蝣，不足以撼动大树。我说的很明确了，假如我只是一个12.3岁刚刚对这个世界有所,23
sample_330,sample,一看性别还真是个女的，笑死🤭，咋了女的嫁过去就得那么做，不知好歹的,3
sample_331,sample,中国女孩也有拒绝黑人的自由,5
sample_332,sample,中国人的脸都被她们丢尽了,1
sample_333,sample,怎么不如啊，抖音只要是热一点河南文宣下面都有你们，都超领域了😓,4
sample_334,sample,尬黑，意思是韩女正常哺乳都不行吗？,3
sample_335,sample,不知道看到多少说让上海人多死点大快人心的评论，到你这就是稍作讨论😜,5
sample_336,sample,表情写满了自豪,1
sample_337,sample,是的，深以为然。。。,1
sample_338,sample,双标给他玩明白了,2
sample_339,sample,看着没什么食欲==,2
sample_340,sample,江西不配被黑,2
sample_341,sample,虽然没这种担心，但我还是只敢去重庆,2
sample_342,sample,你有钱的时候就会有了,1
sample_343,sample,原来竟然是同物种啊,3
sample_344,sample,保护好自己的钱包和工作，发现问题能及时抽身，别让女人对自己有实质性伤害即可,6
sample_345,sample,我也有过好几个帖子没了，应该是他没跑了。,3
sample_347,sample,狗咬狗中必须要分清谁咬的第一口？问题难道不是两边都是狗吗🤣,4
sample_348,sample,上小网站看看视频。黑男黄女一大堆，铺天盖地。但是黄男黑女你能找到吗！你喜欢玩人猿泰山是你的事！别扯那么远好吗！,6
sample_349,sample,哎，这种的，一看就是没点脑子的，他也来喷我了。。看样子像女权派来的。。,4
sample_350,sample,歧视的不是东北这块地方，是一部分东北人吧，我认识一个山东的不喜欢东北的，我还很奇怪山东东北不是一家亲吗,9
sample_351,sample,建议国男们别在仙女朋友圈里出现,4
sample_352,sample,Johnny特工镇楼，大家和谐幻想（讨论）,4
sample_353,sample,还有我们🐶“江浙人种最高贵”（看不懂这句话语气是自黑还是嘲讽还是自以为是的就要来评论对枪的直接拉黑）,10
sample_354,sample,说🐔不说8，文明你我他,2
sample_355,sample,老外付1％的责任，锅女付99%责任呗，那老外1％责任在于自己掏钱买的机票，自己办的签证，而不是锅女帮他们买机票，办签证,4
sample_356,sample,？OK，您待在自己的墙里就好了，我在长岛看得很开，也有外国女友。😄,2
sample_357,sample,直男不会挑礼物不是很正常，男的一出生就要知道那些高端口红吗,7
sample_358,sample,政策，tm的看个足球赛是互撕大战，山东葱，东北啥啥，什么都有。,3
sample_359,sample,婚恋不可能平等,3
sample_360,sample,道理很多人给你讲过了，你不听，我家族亲戚教育也不会出现你这种人所以我很小几率碰到，但阻拦不了我想暴打你一顿的欲望,12
sample_361,sample,直佬日常迫害正常人,3
sample_362,sample,然而我当初接触的某服务行业小姐姐表示不论黑白基本比中国人运动时间短，大小也差不多，就是太事儿逼，前戏一小时运动半分钟那种占多数😆我不是人家客户，应该不会是拍我马屁，这种见多识广的还是比较权威的👍️,16
sample_363,sample,转移支付是啥？,1
sample_364,sample,宇宙畅销反同漫《反同少女泼》改编的反同动画《反同小猪》将于近期开播，依然是邀请银河系反同天王艺人阿泼担任主演。该剧讲述的是一个平凡的反同小学生小猪拯救世界的故事。还等什么呢？快快拿起反同棒，跟随者小猪,5
sample_365,sample,作为一个gay，我不觉得这种态度有什么问题啊……这篇回答简单说就是：你爱逼逼你逼逼，关我屁事。,8
sample_366,sample,幕刃讲的不是汉语是亩语,2
sample_367,sample,可怕的是、明明两个上海人在公司用上海话聊天、会被其他人举报说这两个人在偷偷骂他。,8
sample_368,sample,谷爱凌还睡10小时了正常人哪行，初中之后哪还有10小时睡眠,3
sample_369,sample,河南有个屁的存在感,3
sample_370,sample,他就是一个小孩子,1
sample_371,sample,这也就是网上，有能耐过来当着我们面说我家乡不好试试，上面的，有一个算一个，蛆,4
sample_372,sample,当时被北方同学问“江西在中国？”我“？？？”,5
sample_373,sample,阿哲，好像陈浩民张卫健吴彦祖古天乐尹正他们的帅我挺欣赏的，至于现在的娘炮，对不起那些女拳拿这些娘炮当例子还说人家嫉妒，真是笑大牙了,6
sample_374,sample,但是上海确实排外歧视很严重啊:-|,5
sample_375,sample,我是女的，大哥。在学校里真没见过女生跟黑人一起的。大部分人都是普普通通来上学的，想法跟我差不多的，现实生活中真的没那么多媚黑女😅。跟同学们去体育中心游泳（游泳必考），来了几个黑人在我们这个泳道游，然后,15
sample_376,sample,男人是被社会上层打压的奴隶，而女人只是奴隶的仆人，这就很有意思了，男人总是抱怨社会的制度，女人总是抱怨男人占有了她的权利。现在所谓的新时代女性，不过是想从奴隶的仆人位置中跳脱出来，想和男人一起做奴隶。,24
sample_377,sample,南京人民表示，用历史来嘲讽南京人民的不在少数，最近这事也一样。而且说的都是胡扯的。,7
sample_378,sample,因为在这个事件上，你们拥有东北人的共同身份😅,5
sample_379,sample,嗨嗨嗨😆黑北京的哪有黑上海的多😎,2
sample_380,sample,我也感觉...其实现在表面上多少人接受同性恋，就是跟风而已，跟风瞎yy别人的人更恶心我觉得，就拿我同学的例子来说，别人以为她是同多少想远离她，哪像网上说那么好听,16
sample_381,sample,不就是因为觉得自己恶心吗？什么撞号，分出个1啊，0啊的，简直是笑话。自己歧视自己的群体，应该是个垃圾群体吧。你们谈恋爱有多少人能超过三个月？嗯？不肯一起努力，捡现成，摆烂，物质主义，为了金钱抛弃爱情是,34
sample_383,sample,朋友们，一个人的立场要看他做什么事，动机其实并不重要，好心做坏事也是坏事，坏心做好事也是好事,6
sample_384,sample,…我记得当初湖北封省的时候……有个省宣传自己防疫多到位什么病毒都进不来，怎么说呢，湖北人看着一群人说“莫挨老子”心里也是不太舒服的，毕竟这又不是普通群众的错🤔,13
sample_385,sample,别故意挑起吧友仇恨对抗，你嫁黑人就算了，别怂恿别的女孩和黑人谈恋爱,8
sample_386,sample,好家伙，整活老哥把女拳的活性转然后买抖+推给女拳粉丝炸鱼,4
sample_387,sample,男同喜欢封面上的那种?,3
sample_388,sample,万万不要和女人争吵。每争吵一次，你至少有三个错：1.论点本身是错的；2.错在不应该争论；3.错在没有好好道歉。,12
sample_389,sample,哎，所以你怎么就看不懂我在说啥呢？如果那个中国女孩对内外的择偶标准一致，你说的那些黑人有被选上的可能性吗？如果她不到处发视频求祝福，你觉得除了她家人，还有人会管她找谁吗？如果她没有被 “始乱终弃甚至后,31
